날짜,측정소명,미세먼지 PM10 (㎍/m3),초미세먼지 PM2.5 (㎍/m3),오존 O3 (ppm),이산화질소 NO2 (ppm),일산화탄소 CO (ppm),아황산가스 SO2 (ppm)
2023-10-28 00:00:00,양천구,39.0,19.0,0.0195,0.0336,0.6,0.0033
2023-10-28 00:00:00,영등포구,35.0,21.0,0.0176,0.0346,0.6,0.0032
2023-10-28 00:00:00,용산구,39.0,21.0,0.0155,0.034,0.65,0.0038
2023-10-28 00:00:00,은평구,34.0,17.0,0.0204,0.0219,0.53,0.0027
2023-10-28 00:00:00,종로구,35.0,22.0,0.0173,0.0316,0.63,0.0037
2023-10-28 00:00:00,중구,29.0,19.0,0.0155,0.0333,0.56,0.0033
2023-10-28 00:00:00,중랑구,35.0,18.0,0.0162,0.0263,0.5,0.0025
2023-10-28 00:00:00,서초구,40.0,17.0,0.0036,0.0314,0.52,0.0028
2023-10-28 00:00:00,강남구,34.0,18.0,0.0156,0.0308,0.51,0.0034
2023-10-29 00:00:00,중랑구,27.0,17.0,0.0269,0.0171,0.39,0.0022
2023-10-29 00:00:00,중구,25.0,17.0,0.0281,0.0228,0.46,0.003
2023-10-29 00:00:00,종로구,28.0,20.0,0.0266,0.0244,0.53,0.0031
2023-10-29 00:00:00,평균,29.0,17.0,0.0259,0.0226,0.49,0.0027
2023-10-29 00:00:00,강동구,29.0,14.0,0.0197,0.0233,0.61,0.0024
2023-10-29 00:00:00,강북구,27.0,17.0,0.0293,0.015,0.5,0.0022
2023-10-29 00:00:00,강서구,32.0,15.0,0.0268,0.0231,0.52,0.0031
2023-10-29 00:00:00,관악구,38.0,20.0,0.0253,0.0268,0.55,0.0029
2023-10-29 00:00:00,광진구,27.0,15.0,0.0257,0.024,0.6,0.0022
2023-10-29 00:00:00,구로구,29.0,16.0,0.0227,0.0176,0.36,0.0021
2023-10-29 00:00:00,금천구,30.0,18.0,0.0259,0.027,0.51,0.0026
2023-10-29 00:00:00,노원구,30.0,20.0,0.0207,0.0234,0.54,0.0028
2023-10-29 00:00:00,도봉구,26.0,16.0,0.0275,0.0198,0.55,0.0025
2023-10-29 00:00:00,동대문구,32.0,20.0,0.0239,0.0272,0.53,0.0033
2023-10-29 00:00:00,동작구,30.0,20.0,0.0324,0.0223,0.43,0.0026
2023-10-29 00:00:00,마포구,31.0,18.0,0.0285,0.0255,0.49,0.0026
2023-10-29 00:00:00,서대문구,25.0,14.0,0.0367,0.0137,0.47,0.0023
2023-10-29 00:00:00,서초구,30.0,17.0,0.022,0.0226,0.44,0.0026
2023-10-29 00:00:00,성동구,28.0,16.0,0.0245,0.0197,0.38,0.0025
